x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
-0.04068763837372709,-0.04059725456390097,-0.04029171968656959,-0.03944010668009057,-0.03754086956866895,-0.033121742758964054,-0.028017515904127238,-0.023958906081118603,-0.021187273737947397,-0.025648460316942193,-0.02408097354715795,-0.020915887036807176,-0.029314846008650676,-0.024050914619918907,-0.020213841780142856,-0.017257578550142236,-0.0074515452450600655,-0.009740012300535655,-0.012957052054121614,-0.010396847579734794,-0.012648166073573028,-0.0123898708575704,-0.007441035545233599,-0.007139037221901419,-0.005536998735981501,-0.01822637566590773,-0.02004666550291789,-0.058457358380158,-0.0998244505804364,-0.13112351280265724,-0.15162360966299276,-0.1420926148521981,-0.12903460197574387,-0.14165241528124387,-0.14891719421218982,-0.13749619509284405,-0.12758418335889102,-0.1410876012318472,-0.14417322090133858,-0.1289737062167948,-0.12981936542203842
-0.040687638373619425,-0.04057291919882739,-0.040239230131711004,-0.039312916614419095,-0.03711304119679492,-0.03228607526366287,-0.023630676000686142,-0.020667624672199056,-0.020464209516945303,-0.022038385787624903,-0.02252345905860143,-0.020082996505286447,-0.029146161396506887,-0.023729469370330027,-0.01913571927568853,-0.017226713592145147,-0.006900250550847239,-0.009327192456104062,-0.012288098879826372,-0.008254023275615379,-0.011085894411026509,-0.012056424025544273,-0.007006867802824252,-0.00602519718506074,-0.005507761663710748,-0.01820574832659495,-0.016870744155986626,-0.058063462123924554,-0.09940363964181706,-0.1300862168952002,-0.1515127564569056,-0.14208866206989404,-0.12903459351178956,-0.14165238624442655,-0.14891714559496202,-0.13749617756312665,-0.12758418295852075,-0.14108760004852283,-0.14417321898758365,-0.12897370543493722,-0.12981936534512195
-0.021104019081805717,-0.021123880192144763,-0.02115966266610183,-0.021192555259255803,-0.0211342270116527,-0.020703896019379116,-0.020260852699494927,-0.020167317228545856,-0.019597439694308286,-0.021116006879870003,-0.019525789521419597,-0.01986896628449757,-0.01875638056389889,-0.01974376534342856,-0.018328455274139413,-0.016883946475246638,-0.006864564978289166,-0.005542628021164128,-0.012183785080155003,-0.0058414290075126255,-0.011081007370581722,-0.007338424081852454,-0.0018791479399882722,-0.004305547530770988,-0.005081822571670924,-0.00813170338830622,-0.012409571903341078,-0.0454046230013051,-0.08810920972397994,-0.11879718501136664,-0.11558189559080692,-0.11929567598714569,-0.12755249794378565,-0.11606249993293398,-0.11177306465265258,-0.11634977461978993,-0.12181471222578259,-0.11081860623177958,-0.1088603616011155,-0.11644142970618768,-0.11371867922682308
-0.021104019081610845,-0.02108520407533823,-0.02103277760224843,-0.020905451407390512,-0.02068883177485173,-0.02044434590974155,-0.01957245189278142,-0.01993934561816033,-0.01930843253478645,-0.018495340533403185,-0.018540393660742692,-0.01923193607094046,-0.017496866842907317,-0.01767427642041872,-0.01758472271093673,-0.015604372643690405,-0.006575982831843279,-0.005347089132009084,-0.01131234624361858,-0.005590931436783943,-0.010281461884437319,-0.0061391323106739564,-0.0018158847715491198,-0.004197864771348805,-0.0036239294350130557,-0.00782830478833409,-0.006197888269855157,-0.045079304188307155,-0.08791272164843658,-0.11860391125199977,-0.1155802951934583,-0.11929564430307153,-0.12755217337093877,-0.11606246072070382,-0.11177306026871556,-0.11634977428828588,-0.12181470809367462,-0.1108186051651648,-0.1088603614771018,-0.11644142966943592,-0.11371867899452859
-0.019568149127230972,-0.0195882558604667,-0.019558409201551066,-0.019527039110411277,-0.019526441817384634,-0.019533003096577458,-0.017845588189735296,-0.016722595174274282,-0.019162137788907886,-0.012270666338432082,-0.002581773925699184,-0.005060109720731071,-0.007754704298832382,-0.01187735922360487,-0.0022765774975483932,-0.014961507752646763,-0.004546130714853732,-0.004252404696799922,-0.004581999732148225,-0.0008943046293191765,-0.001279211560331262,-0.00613819933255182,-0.000459218337376715,-0.0014692294135733174,-0.0014959836380150412,-0.0060716361397617985,-0.00428716535258221,-0.0036696686593473853,-0.002416771788239153,-0.007966369207544115,-0.009663780055216457,-0.0059684465327503695,-0.0012866499863167635,-0.00805093096073245,-0.010010106727978498,-0.005447547161770348,-0.0027684978188327217,-0.009373974036704851,-0.009544864536421442,-0.002836621376192061,-0.006007768401444851
-0.0195681491266679,-0.019457994889152917,-0.019233149879200453,-0.018886298131089406,-0.01841591702543309,-0.017760604799809048,-0.016798729901685704,-0.006446515782286392,-0.005786562899608626,-0.008787670298587312,-0.002001606200850032,-0.004574717265507898,-0.005914795422832595,-0.01159015916314263,-0.0020765057741036013,-0.014868188172426602,-0.0041772168675649314,-0.004251042019135121,-0.004577696990383752,-0.0007828870923983787,-0.0010616751011312086,-0.0041999247590352295,-0.0003779752663169425,-0.0013835112654758492,-0.00026744086486123225,-0.003288125890092382,-0.0020226054285674565,-0.0035473096127907385,-0.00240369285407165,-0.007963649544981502,-0.00966303030225556,-0.005968209193169595,-0.0012865636352138883,-0.00805089430800771,-0.010010089660749448,-0.005447538966560488,-0.002768493613205545,-0.009373971642148277,-0.009544863146073258,-0.0028366205575593587,-0.006007767888107809
0.019568149129598353,0.019457994889466788,0.01923314987844489,0.018886298128009425,0.018415917025077205,0.017760604802237623,0.016798729900689688,0.00644651581435994,0.005786562900330346,0.008787670298930609,0.0020016062026726443,0.004574717265545211,0.005914795423095243,0.011590159163526096,0.0020765057745533596,0.014868188174169236,0.004177216867800555,0.004251042019552369,0.004577696991867083,0.0007828870918549752,0.001061675101104502,0.00419992475724754,0.00037797526606023397,0.0013835112639562692,0.00026744086466698024,0.0032881258905398405,0.0020226054336574474,0.0035473096108457323,0.0024036928558638536,0.007963649535095258,0.00966303030400016,0.0059682091927962585,0.0012865636331423676,0.008050894308229433,0.010010089660604857,0.0054475389635708525,0.0027684936076805993,0.009373971569366906,0.009544863146055012,0.0028366205567728862,0.006007767887424225
0.019568149130234448,0.01958825586080948,0.019558409201128977,0.019527039110593142,0.019526441817431923,0.019533003098026185,0.01784558818971449,0.016722595185897134,0.019162137789377743,0.0122706663388158,0.002581773927178785,0.0050601097208057555,0.007754704299064341,0.011877359223960203,0.002276577498102107,0.014961507752689732,0.004546130714988509,0.004252404697202053,0.004581999733947378,0.0008943046288328067,0.001279211560332903,0.006138199332157827,0.0004592183372193144,0.0014692294119128533,0.0014959836391733655,0.0060716361397896304,0.004287165357168422,0.0036696686574514766,0.00241677179007302,0.007966369197686077,0.009663780057157371,0.005968446532428953,0.0012866499842254697,0.008050930961147647,0.010010106727853704,0.00544754715923134,0.0027684978132509687,0.009373973946797957,0.009544864536503139,0.002836621375466899,0.006007768400617311
0.02110401908443305,0.021085204075834467,0.02103277760129339,0.02090545140474788,0.020688831774623315,0.02044434591189511,0.01957245189314094,0.019939345618243905,0.019308432534355185,0.018495340534159715,0.0185403936605905,0.01923193607065438,0.01749686684289138,0.017674276420264413,0.01758472271126552,0.015604372643632642,0.006575982831762059,0.005347089132111783,0.011312346244943934,0.005590931435967188,0.0102814618852738,0.006139132310183276,0.0018158847676246854,0.0041978647704686055,0.0036239294348849953,0.007828304788373644,0.006197888278708759,0.045079304187495575,0.08791272164846096,0.11860391124701514,0.11558029519148842,0.11929564430329855,0.12755217335383637,0.11606246072297083,0.1117730602677297,0.11634977429027057,0.1218147080902722,0.11081860558042461,0.10886036147523268,0.11644142966760807,0.11371867899095488
0.0211040190848618,0.021123880192573948,0.02115966266526057,0.02119255525998377,0.02113422701152431,0.020703896021010998,0.02026085270025452,0.020167317229615154,0.019597439694853568,0.021116006878757792,0.019525789524215954,0.01986896628519556,0.018756380563718644,0.019743765343380428,0.018328455269590992,0.016883946475687497,0.006864564978605072,0.005542628021238277,0.01218378508073708,0.005841429007088125,0.011081007369939791,0.007338424079466482,0.0018791479359394306,0.004305547529775622,0.005081822568767627,0.008131703388809105,0.012409571914268055,0.04540462300054596,0.08810920972366344,0.11879718500619557,0.11558189558785054,0.11929567598742724,0.12755249794195817,0.11606249993511686,0.11177306465273976,0.11634977462164646,0.12181471222135846,0.1108186058145907,0.10886036159827077,0.1164414297077979,0.11371867923075304
