x
0.7522718303540554
0.3056140026628628
1.6723704192722428
1.2231606611272292
1.1927938511730605
1.1926500544872767
1.1925745668663017
1.1925093191375586
1.1924411263697234
1.1923617869163208
1.1922614782544132
1.4032787304931829
1.9956377020713363
1.938330320398555
1.8822032085265499
1.8269733537385329
1.772448026020584
1.7184913729939912
1.6650048783499278
1.6119158379720993
1.5591696181810795
1.5067250678936257
1.4545510525081546
1.4026245059963556
1.350928487715233
1.2994515885902223
1.2481870160597983
1.1971323393857194
1.1462892139950112
1.0956636051419788
1.0452658505711983
0.9951114100812672
0.945221356289925
0.8956238543482344
0.8463553097169735
0.7974628261339094
0.7490070954799176
0.7010664745044635
0.6537427607790999
0.6071692217850112
0.5615222036537391
0.517036973617383
0.4740310591448063
0.432935994090941
0.39434016895914165
0.35904093609279025
0.3280942766124677
0.3028275510299444
0.2847470151038485
0.2752641419828846
0.2752641419817056
0.2847470151043835
0.30282754650238264
0.3280942860866168
0.3590409426600521
0.3943401614825646
0.4329359940347064
0.4740310821986178
0.5170369891410046
0.5615222035856846
0.6071692047335243
0.6537427039316637
0.7010664843768235
0.749007118467821
0.7974628607659435
0.8463552968394671
0.8956238413307531
0.9452213844639212
0.9951113804351795
1.045265850548502
1.0956635888129986
1.1462892139960776
1.197132321470189
1.2481870159322452
1.2994515885890934
1.3509284874936214
1.402624505993886
1.4545510741595828
1.5067251128190662
1.559169641439325
1.6119158620154121
1.6650049037061732
1.7184913474006587
1.772448024681111
1.8269733265058792
1.8822031805163277
1.9383303493025226
1.9956377316711373
1.40327873049307
1.1922614782541094
1.1923618059717953
1.1924411162942943
1.192509319136431
1.192574566866285
1.1926500544873087
1.1927938511729923
1.22316066112757
1.672370419272329
0.3056140122018441
0.7522718303889624
