x
1.2345072286244083
1.245877898022477
1.3464479427430858
0.48912017757515597
0.6826432518259016
1.8641195076181474
0.8927885484909164
0.5537680142282696
1.573544775108765
1.673990786022753
1.654048572684422
1.5704792053174663
1.4852254366874036
1.3982286686385772
1.3093903049656015
1.2185992363363565
1.1257404356657725
1.030703294773045
0.933395229719102
0.8337676459171722
0.7318683070094341
0.6279546834182557
0.522760730651885
0.4181950966680388
0.3193965057874312
0.2410007076631153
0.21723751464790997
0.27271694541959207
0.38197281550068274
0.519152009746031
0.6744037571775972
0.844901730343855
1.0305014600739153
1.2323503708586883
1.4524651109339093
1.6936571597653614
1.9596252831609837
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9999999698959832
1.9596252831589958
1.6936571597626187
1.452465110935967
1.2323503708641474
1.030501460075254
0.8449017303419917
0.6744037571773183
0.5191520097461539
0.38197281550029605
0.2727169454195653
0.21723751464812405
0.2410007076634727
0.3193965057871312
0.4181950966681228
0.5227607306518578
0.6279546834164279
0.7318683070097712
0.8337676459170462
0.9333952297195153
1.0307032947741745
1.1257404356669016
1.218599236336617
1.3093903049659785
1.398228668368474
1.4852254366875284
1.570479205317249
1.6540485726843406
1.6739907860242378
1.5735447751112281
0.5537680142284732
0.8927885484710743
1.8641195076333952
0.6826432518273564
0.489120147192043
1.3464479427430338
1.2458778980222551
1.234507228551753
