x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
-0.297251845916197,-0.29726579555320887,-0.29730634029614655,-0.29736967076229504,-0.29744978323609206,-0.29753899301549874,-0.2976286274737409,-0.2977098527903547,-0.2977745607288402,-0.29781622115552164,-0.29783059748735025,-0.29781622124739526,-0.2977745597232521,-0.29770985268441463,-0.2976286274708464,-0.2975389929901774,-0.2974497829850731,-0.2973696707519175,-0.29730634030210645,-0.2972657955293239,-0.297251845925505,-0.29726579559445426,-0.29730634028667546,-0.2973696707421508,-0.29744978323689863,-0.2975389930032163,-0.2976286274454288,-0.29770985282932666,-0.2977745607338578,-0.29781622115940626,-0.2978305974492231,-0.29781622125540846,-0.29777455957699983,-0.29770985283581475,-0.2976286274883269,-0.2975389929944074,-0.2974497828600055,-0.297369670526833,-0.29730634025396513,-0.29726579555787824,-0.2972518458651385
-0.29174345157099413,-0.291755861128463,-0.2917919252309169,-0.2918482450391631,-0.29191947123199097,-0.2919987661894857,-0.29207842177021265,-0.292150592468879,-0.2922080802407682,-0.2922450895600816,-0.29225786035499934,-0.2922450895737499,-0.2922080806889517,-0.29215059240100244,-0.292078421762947,-0.2919987661467124,-0.29191947108430194,-0.29184824512248414,-0.29179192523169467,-0.2917558611195115,-0.29174345154652737,-0.29175586117357605,-0.2917919252088498,-0.2918482450185284,-0.2919194712242477,-0.29199876616628423,-0.29207842175788756,-0.292150592519485,-0.29220808023735206,-0.2922450895580022,-0.29225786034328405,-0.29224508955974415,-0.29220808056474773,-0.2921505924428529,-0.2920784218070858,-0.2919987661817037,-0.2919194710619821,-0.2918482448646625,-0.2917919251968984,-0.29175586113755414,-0.2917434515295962
-0.28832166441042856,-0.2883331897116135,-0.28836668271116966,-0.28841898410706923,-0.28848512343625765,-0.2885587499574902,-0.28863270673456126,-0.28869971087324775,-0.288753081331729,-0.28878743914505733,-0.2887992949753633,-0.2887874392284021,-0.288753081265456,-0.2886997108374874,-0.2886327067391951,-0.2885587499418951,-0.2884851232110942,-0.28841898432500357,-0.2883666827234453,-0.2883331896964246,-0.2883216643839152,-0.28833318973985156,-0.28836668272971117,-0.2884189841004978,-0.2884851234186149,-0.28855874991622377,-0.2886327067335319,-0.28869971094024494,-0.2887530813363252,-0.28878743913743293,-0.2887992950061251,-0.28878743923160527,-0.288753081294951,-0.28869971094648506,-0.28863270679162384,-0.2885587499605621,-0.2884851231948779,-0.2884189836868497,-0.2883666827443077,-0.28833318971832994,-0.28832166441113394
-0.2866412807639003,-0.28665252601703867,-0.2866852075140905,-0.28673624856863844,-0.2868008062316339,-0.2868726880369712,-0.2869449095192399,-0.2870103565128529,-0.2870624970212967,-0.28709606784761676,-0.2871076529833733,-0.2870960679310153,-0.2870624965742493,-0.2870103562357479,-0.2869449095377795,-0.2868726879965718,-0.2868008059518991,-0.2867362486717112,-0.286685207523163,-0.28665252600325125,-0.28664128074497364,-0.28665252602443275,-0.2866852075106772,-0.2867362485333938,-0.28680080619466614,-0.28687268802400945,-0.28694490951150486,-0.2870103565621584,-0.28706249702253067,-0.28709606784663433,-0.2871076529805525,-0.2870960679242726,-0.28706249681542034,-0.287010356551777,-0.28694490957233065,-0.2868726880751253,-0.28680080579584966,-0.28673624824738314,-0.2866852075070546,-0.28665252600273083,-0.2866412807642373
-0.09923646468651974,-0.09829090030830294,-0.09511449929743483,-0.0897503888496052,-0.08229044550800901,-0.07289209338480923,-0.061804215509775606,-0.04941701412958325,-0.03639964182452066,-0.024194883989921475,-0.016641825818517083,-0.024194883947871282,-0.03639964182379798,-0.04941701415469688,-0.06180421551261191,-0.07289209338544411,-0.08229044550495689,-0.08975038883781233,-0.09511449931052447,-0.09829090030569973,-0.09923646469878643,-0.09829090030397565,-0.09511449929908941,-0.08975038884962257,-0.08229044550571589,-0.07289209339551676,-0.06180421551255265,-0.04941701415681501,-0.036399641824506154,-0.024194883990023234,-0.0166418257993743,-0.02419488394908137,-0.03639964182424385,-0.049417014164840366,-0.061804215512154106,-0.07289209338367736,-0.08229044551063233,-0.08975038884703562,-0.09511449929077798,-0.09829090030254897,-0.0992364646870653
-0.09923646452837699,-0.097945905728654,-0.09444632422446632,-0.08879773194787738,-0.08110053374112863,-0.07151090575082117,-0.060266166693544274,-0.04773139460249013,-0.03452377079061485,-0.02205254527147159,-0.01664182578119296,-0.022052545277238888,-0.034523770926501884,-0.047731394608033134,-0.06026616669191075,-0.07151090577639814,-0.0811005337444567,-0.08879773195576818,-0.09444632422292909,-0.09794590572445114,-0.09923646454416994,-0.09794590573375657,-0.09444632422501603,-0.08879773194977257,-0.08110053373534269,-0.07151090589225449,-0.06026616669770093,-0.047731394604655315,-0.03452377079248184,-0.022052545271406696,-0.01664182575297713,-0.022052545277083654,-0.03452377092672651,-0.04773139455131683,-0.0602661666771933,-0.07151090577072156,-0.08110053375047185,-0.08879773195608975,-0.09444632422457575,-0.09794590572914363,-0.09923646453562787
-0.01606181976539271,-0.01640422125030273,-0.016385709845629492,-0.01601578856752134,-0.015322668345156719,-0.01435516020666681,-0.013189364398448228,-0.011949244462365238,-0.010865367407256446,-0.01035937414613618,-0.00870505892304338,-0.01035937414906334,-0.010865367361711831,-0.011949244763940594,-0.013189364411738513,-0.014355160193908178,-0.015322668332816957,-0.016015788577908932,-0.01638570983346405,-0.016404221271214683,-0.01606181977468468,-0.016404221259568925,-0.016385709830010142,-0.016015788583875964,-0.015322668328989764,-0.014355160237517267,-0.013189364402911193,-0.011949244438247127,-0.010865367407751712,-0.010359374146128373,-0.008705058923775526,-0.010359374149239252,-0.010865367362072019,-0.011949244518805644,-0.013189364416892103,-0.014355160215186796,-0.015322668330705393,-0.016015788570976117,-0.016385709833555754,-0.016404221254290034,-0.016061819759038337
-0.016061819647750344,-0.015367039376706191,-0.014345582370638653,-0.013039104117335911,-0.011504621734900907,-0.00981690094853604,-0.008079201770675337,-0.006457723996704289,-0.0052936223794578015,-0.005479627021916688,-0.008705058877606022,-0.005479627028953469,-0.005293622379113774,-0.006457724000839283,-0.008079201771607885,-0.009816900955139965,-0.01150462173432983,-0.01303910412853447,-0.014345582371195787,-0.01536703938323144,-0.01606181965925467,-0.015367039375716419,-0.014345582377142358,-0.013039104114152924,-0.011504621735876923,-0.009816900956750365,-0.008079201773726263,-0.006457724000069379,-0.005293622379429688,-0.005479627022172968,-0.008705058877592363,-0.0054796270292685354,-0.005293622379164213,-0.006457723999051762,-0.008079201774664565,-0.009816900944993736,-0.011504621732401809,-0.01303910411286496,-0.014345582369318979,-0.015367039371483949,-0.01606181963986688
0.016061819659761684,0.015367039373993257,0.014345582374971992,0.013039104120733027,0.011504621741877684,0.009816900952634877,0.008079201774597674,0.006457724011800664,0.0052936223774651455,0.005479627037449174,0.00870505889344658,0.005479627050702459,0.005293622377652555,0.006457723995275447,0.008079201772614023,0.009816900940488434,0.011504621741049482,0.013039104108006128,0.014345582377682735,0.01536703936216691,0.016061819653921117,0.015367039374839023,0.014345582371091148,0.01303910412255018,0.011504621744390245,0.009816900942503367,0.008079201772225158,0.006457724010653037,0.005293622377467069,0.0054796270378991785,0.008705058885846755,0.005479627050408857,0.005293622377645763,0.006457723992599192,0.008079201773205404,0.009816900955735841,0.011504621747372093,0.013039104119759773,0.014345582377356234,0.015367039376694196,0.016061819665366336
0.016061819773693736,0.016404221277419615,0.01638570981994699,0.016015788572763454,0.015322668328880606,0.01435516020606741,0.013189364407876526,0.011949244452323534,0.010865367272719327,0.010359374143202149,0.008705058947483262,0.010359374140689074,0.010865367363114225,0.011949244195691575,0.013189364412818797,0.014355160236645246,0.015322668328731586,0.016015788581514562,0.016385709835459183,0.01640422125873997,0.016061819768749312,0.016404221268461302,0.01638570983343878,0.016015788570450374,0.015322668346870951,0.014355160177249509,0.013189364407162578,0.011949244473488479,0.010865367270449665,0.010359374143212677,0.008705058934969302,0.01035937414057566,0.010865367363677029,0.011949244398602185,0.01318936438574093,0.014355160211902085,0.015322668336856252,0.01601578856260765,0.01638570983519785,0.016404221271393057,0.01606181978058775
