x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
-0.2607558509042143,-0.26103371329980324,-0.261805721855864,-0.2629076591440413,-0.26410928255677474,-0.2651617778750869,-0.26587434467767607,-0.26618705259442016,-0.2661784775564251,-0.26601968524067093,-0.26592638243596545,-0.2660196853022926,-0.26617847757078633,-0.26618705253309755,-0.2658743446653798,-0.2651617779317367,-0.2641092404091931,-0.2629076591703195,-0.2618057218798597,-0.2610337132891597,-0.26075585087727793,-0.26103371328770997,-0.2618057218153545,-0.26290765918179587,-0.26410928250055615,-0.26516177786392237,-0.26587434468133025,-0.26618705257286024,-0.2661784775617725,-0.2660196852504907,-0.2659263824317324,-0.26601968530423037,-0.2661784775745756,-0.2661870526607776,-0.2658743446533467,-0.26516177795602,-0.2641093041143456,-0.26290765918059,-0.26180572189566365,-0.26103371329266034,-0.2607558508623207
-0.25617950499478964,-0.2561956431204466,-0.2562610622710658,-0.2564107597170952,-0.25668069600480536,-0.2571092207200293,-0.2577370055099463,-0.25857925320716685,-0.25955211429906977,-0.2603994739527801,-0.2607493459726927,-0.260399473925821,-0.2595521143346144,-0.25857925323033754,-0.25773700548814527,-0.25710922075896075,-0.2566806884419079,-0.25641075971006844,-0.25626106218948513,-0.25619564314373305,-0.25617950502553344,-0.25619564314542564,-0.25626106221405826,-0.25641075971892224,-0.256680695994107,-0.25710922072431214,-0.2577370055164345,-0.25857925318450004,-0.2595521142947094,-0.2603994739523502,-0.260749345993931,-0.26039947392632407,-0.25955211433067865,-0.2585792532814886,-0.25773700552061296,-0.25710922077803317,-0.256680715106371,-0.2564107598345481,-0.25626106219759637,-0.25619564311952914,-0.2561795049630257
-0.2274201171758105,-0.22770968142306341,-0.2286027062389393,-0.23016836691075773,-0.23242238614440236,-0.23512820268296483,-0.23784127658391577,-0.24009632359008307,-0.24154595513903873,-0.24210560818331933,-0.24213127907212129,-0.24210560819867563,-0.24154595513670377,-0.24009632356715388,-0.23784127659479784,-0.23512820270034285,-0.23242237769055146,-0.2301683669245588,-0.2286027062331366,-0.22770968143093118,-0.22742011719161817,-0.22770968142710343,-0.22860270622781698,-0.2301683669221867,-0.2324223861398129,-0.2351282026863907,-0.23784127659188886,-0.24009632358185157,-0.24154595514453758,-0.2421056082313629,-0.24213127907904453,-0.2421056082020049,-0.2415459551340196,-0.2400963235966625,-0.23784127659528292,-0.23512820270385137,-0.23242239185277988,-0.23016836694762013,-0.22860270622569703,-0.22770968142825873,-0.2274201171685961
-0.22375633141262785,-0.22417483548191877,-0.22535244712587502,-0.2270598357926159,-0.22901616106879924,-0.23109047539366506,-0.23326530688183753,-0.23548138042536867,-0.23758004233623764,-0.23927005205628224,-0.2400091044560892,-0.23927005203687832,-0.23758004233675675,-0.23548138040941402,-0.2332653068724244,-0.23109047548366995,-0.22901616325236465,-0.2270598358380225,-0.22535244710222854,-0.22417483548675626,-0.22375633140571233,-0.2241748354760442,-0.22535244710504843,-0.22705983580762443,-0.22901616109539297,-0.23109047543583291,-0.23326530688664934,-0.23548138042074515,-0.23758004234094038,-0.2392700520650767,-0.24000910446491222,-0.23927005203648222,-0.23758004234141578,-0.23548138039941777,-0.23326530689158223,-0.23109047549280784,-0.22901616878046063,-0.22705983579239147,-0.22535244710543822,-0.224174835483446,-0.2237563314031973
-0.2163031053767135,-0.21665333130024084,-0.2176840248676249,-0.21933636995402941,-0.22151404340045255,-0.22408162399591006,-0.22686030501917667,-0.22961862899427962,-0.23201733245519704,-0.23364001199622308,-0.23421157758795194,-0.2336400120220682,-0.23201733246472087,-0.22961862897847707,-0.22686030502082083,-0.22408162413458294,-0.2215140383294534,-0.2193363700770353,-0.21768402487899224,-0.21665333130756506,-0.21630310533866318,-0.21665333128794637,-0.21768402483114976,-0.21933637001442124,-0.2215140433677819,-0.22408162403829016,-0.22686030502256369,-0.22961862895993976,-0.23201733245581083,-0.23364001192702497,-0.23421157761925482,-0.23364001202316906,-0.23201733245670758,-0.22961862901525681,-0.2268603050052996,-0.22408162415145408,-0.22151405250576406,-0.21933636996308487,-0.21768402486852362,-0.21665333130413678,-0.2163031053506993
-0.21268448319159494,-0.2131546209354671,-0.21453111401035532,-0.2167129759058223,-0.2195334699503244,-0.2227598783802533,-0.2260915348232925,-0.22917003826202811,-0.23166777899215238,-0.23334002689531613,-0.23393676212634176,-0.2333400269044126,-0.23166777895748242,-0.22917003827538546,-0.2260915348303412,-0.22275987846074555,-0.21953347386589814,-0.21671297589950353,-0.2145311139841713,-0.21315462095067939,-0.21268448321556283,-0.21315462095068205,-0.2145311139870224,-0.21671297592264513,-0.21953346997366543,-0.22275987838062183,-0.22609153482486952,-0.22917003825177112,-0.2316677789883212,-0.2333400268304499,-0.23393676213123984,-0.2333400269021176,-0.23166777896032356,-0.22917003832941174,-0.2260915348488066,-0.22275987847523673,-0.21953349165687788,-0.21671297597118386,-0.2145311139465813,-0.21315462094251506,-0.21268448313320504
-0.040416522447141855,-0.03990816053267038,-0.038399988985282255,-0.035940652986940276,-0.0326047576999432,-0.028485683293576775,-0.023689802388966733,-0.01833338757824063,-0.012541728815746014,-0.006449020658773797,-0.0002166810531807816,-0.006449020670282363,-0.012541728806697721,-0.018333387574837965,-0.02368980237937976,-0.028485683284795216,-0.032604758795940915,-0.03594065294671806,-0.03839998895954328,-0.039908160533557176,-0.04041652242497957,-0.039908160530329015,-0.038399988974970045,-0.035940652979489326,-0.03260475768793283,-0.02848568329299745,-0.02368980238625701,-0.01833338755926661,-0.01254172881535316,-0.0064490206588453634,-0.00021668106768132992,-0.006449020670263237,-0.012541728806880712,-0.018333387551976714,-0.023689802399205283,-0.028485683256180824,-0.032604759252151665,-0.035940653024241286,-0.0383999890029622,-0.03990816052838624,-0.04041652242612414
-0.0403468313205581,-0.03983289217574951,-0.03830817379002994,-0.035821518931335734,-0.032447823358441485,-0.02828187648587203,-0.02343353620522229,-0.018024802273824192,-0.01218815352013381,-0.006064908794515413,-0.00017825582668542765,-0.006064908798497206,-0.012188153552719568,-0.01802480235111659,-0.023433536193077358,-0.028281876516859622,-0.0324478511593572,-0.03582151875003567,-0.038308173782456593,-0.03983289218917627,-0.040346831298457626,-0.03983289217591587,-0.038308173763065126,-0.035821518932045375,-0.032447823411011795,-0.02828187649035466,-0.02343353621363155,-0.01802480230924065,-0.01218815352016947,-0.006064908794465835,-0.00017825584128852972,-0.006064908798851262,-0.012188153552775083,-0.018024802261160287,-0.023433536202479333,-0.028281876492389443,-0.03244787296888383,-0.0358215191175776,-0.038308173790039375,-0.03983289218782622,-0.04034683129906578
0.04034683129916884,0.03983289220017487,0.03830817378704787,0.035821518927396385,0.03244782339990288,0.028281876549780177,0.023433536209152214,0.01802480231707585,0.012188153593974807,0.006064908823916533,0.00017825586501351342,0.006064908806909831,0.012188153556920088,0.01802480226772206,0.023433536218177786,0.02828187651438431,0.03244780431087546,0.03582151911738989,0.038308173790075326,0.03983289219540761,0.04034683131859264,0.0398328922024705,0.03830817380441516,0.035821518929022925,0.03244782337351854,0.02828187655600497,0.023433536197265275,0.018024802286605093,0.012188153593954058,0.006064908823878387,0.0001782558520183172,0.006064908807089117,0.012188153556907135,0.018024802290892667,0.02343353620858372,0.028281876555570278,0.03244777740364305,0.03582151873268144,0.038308173783282995,0.03983289219072733,0.04034683131574324
0.040416522425876324,0.03990816053994537,0.03839998898908825,0.03594065298674645,0.032604757657954765,0.02848568329363974,0.023689802389262746,0.018333387558438188,0.012541728817988792,0.006449020678264759,0.0002166810917525653,0.006449020655148442,0.012541728845453749,0.018333387563145603,0.023689802392866267,0.028485683297917053,0.032604757296373764,0.03594065300246209,0.038399989012030546,0.03990816054406952,0.040416522443934684,0.03990816054662124,0.038399988996853054,0.03594065299502672,0.03260475768408666,0.028485683293005663,0.02368980239417643,0.01833338757552319,0.012541728818056978,0.006449020678265487,0.00021668107853685324,0.006449020654979728,0.012541728845442251,0.018333387581791465,0.023689802384154034,0.028485683339321246,0.03260475621457882,0.03594065296919286,0.0383999889668716,0.03990816054546369,0.04041652244111297
