x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
-0.5907395412458125,-0.5895015635787579,-0.5551217511515584,-0.49244119911140793,-0.39338377047393963,-0.2514770170784787,-0.09713165149378432,-0.04940216094248783,-0.0672401281469001,-0.11999275250268163,-0.15095093221186975,-0.17030759478015556,-0.18466221888084156,-0.1981069868298215,-0.21312041641048166,-0.23035869731177774,-0.24894121252445206,-0.25862069278026656,-0.2612106324003494,-0.25912911280794865,-0.25187706767091395
-0.5758853830207661,-0.5683973514785278,-0.5463790139337054,-0.4702873310420579,-0.36995556217835385,-0.23739870499925786,-0.08921064360255425,-0.0017138863600239672,-0.06541328012836004,-0.1199415590489508,-0.15083972833698617,-0.1701415284798735,-0.18452710434518563,-0.1980249098102783,-0.21253998493539564,-0.228862035248679,-0.24593556457888696,-0.2575531057093269,-0.24974836671314551,-0.24123732763178446,-0.23385754529156574
-0.5758853830168666,-0.5683863374323064,-0.5463766746294307,-0.4702872699289273,-0.3699555614117458,-0.23739780711595315,-0.08920960932396785,-0.0012904424780260497,-0.06541109342533255,-0.11994147727938265,-0.15083970709412903,-0.17014151571157704,-0.18452709547329751,-0.19802490120369265,-0.2125399743210761,-0.22886201516704027,-0.24593551151519139,-0.2575528583017486,-0.24974744690674638,-0.24123055175826466,-0.2337110027174832
-0.5758498716253694,-0.5670141084320789,-0.5448282345174433,-0.457984134241629,-0.35623172840396095,-0.22160472298307662,-0.013605678013529144,-6.106090967388407e-5,-5.03364356670476e-6,-1.4915790355691386e-5,-5.1542153027404335e-5,-0.00012239655848091279,-0.0002196738377376603,-0.00029872501892065054,-0.00028136833677900615,-9.44885248302802e-5,-0.0002820531931864666,-0.0007944744274699783,-0.00132851741150302,-0.001740588420599828,-0.0018903521642452089
-0.5758498716220746,-0.5670079547568587,-0.5448238282842033,-0.4579841228699245,-0.35623172820437504,-0.221603780655312,-0.01360432119855563,-4.5537115713575137e-5,-1.970151905584506e-6,-1.435463840763307e-5,-5.14752882446879e-5,-0.00012238537909332124,-0.0002196714539093243,-0.0002987244485122025,-0.0002813682149602458,-9.448849501139798e-5,-0.00028205313646025764,-0.0007944735601713495,-0.001328508820309166,-0.0017405237357062387,-0.0018899540399723574
0.5758498716235366,0.5670079547565307,0.5448238282837624,0.45798412286778867,0.35623172820355564,0.22160378065460754,0.013604321200009373,4.553711566730357e-5,1.9701518775951436e-6,1.435463956922354e-5,5.1475280907113066e-5,0.00012238538022825372,0.00021967145068985642,0.00029872445144003547,0.00028136821533781257,9.448850429425949e-5,0.0002820531351972666,0.0007944735571263258,0.0013285088204515615,0.0017405237362966169,0.001889954038417895
0.5758498716257746,0.5670141084286268,0.5448282345158469,0.45798413424142703,0.3562317284027819,0.22160472298226888,0.013605678013287223,6.106090986681117e-5,5.033643538954285e-6,1.4915791517652065e-5,5.1542145588296886e-5,0.00012239655961940782,0.00021967383459549602,0.0002987250218614336,0.00028136833715025964,9.448853505756369e-5,0.0002820531919225842,0.0007944744244330652,0.0013285174117497482,0.0017405884212305823,0.0018903521626985604
0.5758853830125789,0.5683863374297506,0.546376674627403,0.47028726992945663,0.3699555614121985,0.23739780711637903,0.08920960932235346,0.001290442478888043,0.06541109342750885,0.11994147724636164,0.15083970690820844,0.1701415157101219,0.18452709541251866,0.19802490128008526,0.2125399743198369,0.22886201683764182,0.24593551151313023,0.25755285830340113,0.2497474469697591,0.24123055177888553,0.23371100271411627
0.5758853830169611,0.5683973514719408,0.5463790139330772,0.47028733104379755,0.36995556217707515,0.2373987049995828,0.08921064359167406,0.0017138863604160962,0.0654132801310045,0.11994155904909407,0.15083972776329393,0.17014152848119035,0.18452710455810753,0.19802490983379242,0.21253998493037082,0.22886203441782837,0.24593556458051574,0.25755310570746887,0.2497483667598593,0.2412373276483655,0.23385754528880398
0.5907395412447852,0.5895015635795497,0.5551217511487867,0.4924411991135696,0.39338377047203044,0.25147701707054215,0.0971316514956621,0.04940216094603237,0.06724012814921486,0.1199927524963511,0.15095093216580094,0.17030759478683685,0.18466221900633434,0.19810698679525587,0.2131204164115712,0.23035869395941316,0.24894121252695295,0.2586206927796123,0.26121063245115245,0.2591291127989792,0.2518770676613795
0.590739541247848,0.5899025090403663,0.5551242595539313,0.4924414506483768,0.3933837795639615,0.2515009048100213,0.09713223547612362,0.04944900033758516,0.06724280225577327,0.11999283440499114,0.15095095321149665,0.17030760754826518,0.18466222818420044,0.19810699539786622,0.2131204271679589,0.230358717091564,0.2489412774121727,0.2586209170437031,0.26121086155207385,0.25913079122078947,0.25353483015673045
0.5911594411699856,0.5901276966529386,0.565711312194061,0.5107112574756579,0.4260945956324633,0.26615814988750297,0.09776736392916359,0.08074093246943634,0.08422440753851461,0.17050555414078628,0.25209644428323014,0.3140772483413918,0.3146286733045835,0.3018018421368514,0.2914330693900197,0.2837033750978159,0.27604440004585684,0.27745872517149117,0.29091885724775796,0.2923613882301147,0.2601629474245717
0.5911594411723982,0.5901513433917946,0.5657498720039301,0.5107179131359396,0.42609737939502407,0.26720073931404187,0.0977675877896851,0.08079548185055097,0.08422529677061244,0.17050555427126918,0.2520964475500525,0.31407724851081337,0.3146286735305287,0.30180184230643836,0.29143306980740974,0.2837033755695779,0.27604440081502424,0.2774592166987901,0.2909382389239558,0.29285424926277737,0.26136194407636293
0.6037549187615979,0.6002210284856834,0.5800390027757867,0.5190547471444096,0.4351056428325013,0.26734387618894134,0.10364066154145159,0.11758043028191228,0.10643361059369523,0.17244142858721964,0.2525295483983967,0.31434198407361164,0.32279559300560146,0.3112024810762507,0.29923204720459334,0.2870270215343684,0.27926130932933085,0.28142201815796625,0.2963473943378206,0.3093973079417112,0.28010095440073834
0.6037549187647626,0.6027357121629425,0.5801434269083131,0.51905674507008,0.4356859393158498,0.2684468491582317,0.10364481965610964,0.11767877940697023,0.10643431577878197,0.17244142938179036,0.2525295489528123,0.31434198422553267,0.3227955930135935,0.3112024812502803,0.2992320474075905,0.2870270217545644,0.2792613272171746,0.2814226607871006,0.29636609782163054,0.31099624802604653,0.2869406925669038
0.6053708483687428,0.6040516959497514,0.5815815682125128,0.5251006179331877,0.43608570305351135,0.292819260820979,0.10596504913163282,0.14572277783224433,0.13535175322350107,0.17794363720489811,0.2560591458770136,0.3212338603877908,0.36687000832696215,0.35932327472950293,0.35006112300523395,0.3445557193778439,0.34195242068380477,0.34112180462482833,0.33364086430877776,0.331053516834635,0.29401509846503143
0.6053708483694628,0.6042957339187678,0.5827883780957156,0.52510314662428,0.436857929129424,0.2931366734757139,0.1059661857214221,0.1460521563849456,0.1353523512426082,0.177943640235749,0.2560591496682796,0.32123386051836367,0.3668700083601338,0.3593232748609412,0.3500611234016475,0.34455572263797984,0.3419524281473991,0.3411218142288149,0.3336440972002227,0.33381660465924046,0.3101128847920063
0.6183220224449442,0.6088207652725364,0.5855287376334336,0.5356244580112582,0.44084828915298424,0.30897115563541366,0.11119011202841203,0.1463518251541834,0.17017030660080568,0.1894983654326299,0.2581138767352335,0.32224875386059953,0.3672115419664272,0.3827188806070364,0.3752375911354231,0.365068044926488,0.3529407065762851,0.3412017380582317,0.3410168325390062,0.3380536961604131,0.31876755960644587
0.6183220224506681,0.613744302605471,0.5857919893286779,0.5359464815280089,0.44095238489338856,0.3095698576115898,0.11120039335433923,0.14641187700038308,0.17017099142491954,0.1894983735836256,0.2581138799955055,0.3222487546324457,0.3672115421262088,0.3827188813459939,0.3752375920942344,0.3650680601541309,0.3529407106911456,0.34120199846761784,0.3410305742657567,0.339475617442662,0.3353436690659212
0.6222401743171027,0.6149792462592817,0.5868951129487584,0.550474864054502,0.44167486184141647,0.31371565145372804,0.11878724175371594,0.1522439697086394,0.210295512448779,0.20893101532027505,0.2614503650180664,0.32967952567674325,0.37238476001200094,0.41432059846002023,0.42896561348138434,0.42167249214833186,0.418842100950428,0.4189695993773083,0.41916199568403384,0.3499641545396693,0.34206277649453726
0.6222401743223483,0.6179488018430913,0.5878304037176081,0.5515714389033447,0.441717302966563,0.313996762708362,0.11879109409106346,0.1543729627241288,0.21029676747784146,0.2089310333461757,0.2614503708323999,0.3296795259703328,0.37238476005256615,0.4143205986172103,0.4289656135378724,0.42167249362285275,0.4188421030608357,0.4189701679759414,0.42014642176820066,0.35040848895185917,0.342114034493773
