E,EZ,Ln,Ls,U,U_dimer,W,Ws,a0,barrier,d,dinter,dinter_warp,dintra,g,scale,t0,t1,t3,Δ,α,λ,μN,μS,τ
0.0,0.0,400.0,20.0,0.0,0.0,2000.0,20.0,7.38,0.0,0.0,0.33456,4.273959568549988,4.260844986619438,2.0,30.0,86.66666666666667,360.0,9.333333333333334,1.0,0.0,5.0,0.0,26.666666666666668,1.0
0.0,20.0,400.0,20.0,0.0,0.0,2000.0,20.0,7.38,0.0,0.0,0.33456,4.273959568549988,4.260844986619438,2.0,30.0,86.66666666666667,360.0,9.333333333333334,1.0,0.0,5.0,0.0,26.666666666666668,1.0
0.0,0.0,400.0,20.0,0.0,0.0,2000.0,20.0,7.38,0.0,0.0,0.33456,4.273959568549988,4.260844986619438,2.0,30.0,86.66666666666667,360.0,9.333333333333334,1.0,0.0,5.0,0.0,26.666666666666668,1.0
