x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
-0.32342910360478505,-0.2546294253003434,-0.1925732211242486,-0.18349487995611533,-0.21179365728407315,-0.14952811441982322,-0.17371545314800685,-0.13733194189942993,-0.1623044956164191,-0.19948100869650268,-0.193565882585202,-0.1817750419099089,-0.1658127686178144,-0.16237840455147853,-0.13027075873464333,-0.1154925403314017,-0.14063885030748532,-0.10329089035445908,-0.05546271078379748,-0.10310023431749074,-0.08480876084712102
-0.32331420555931056,-0.25456198715979517,-0.19153485885994148,-0.183372709664007,-0.2055504670838611,-0.14935380417386837,-0.1689770599297116,-0.1371256185639871,-0.15948101542443513,-0.19819481519629806,-0.19284101441358484,-0.18121567127955526,-0.15803379865631761,-0.16086859526317715,-0.11825160180386086,-0.11299490676035852,-0.13201665756388653,-0.0989571201266712,-0.050605678116548626,-0.08873186850260104,-0.08189097564559787
-0.28067010945288035,-0.21544343199429708,-0.17014282799067024,-0.17683233307751048,-0.1857095415163627,-0.11284864754528935,-0.14279572206788743,-0.13230248267110192,-0.1583858246219537,-0.17647184693569784,-0.10770709821968785,-0.17323228347457054,-0.15679807288431744,-0.14120504335880066,-0.08157946889680014,-0.10830633466302622,-0.12931287926954851,-0.07717472253178811,-0.04564718599843522,-0.08255289718043454,-0.06874567335727597
-0.2786533398285052,-0.2143808867636918,-0.17010594657630654,-0.1744699729147221,-0.1810723592237385,-0.1117330918174908,-0.14083861446743062,-0.12989344858768412,-0.15043560648054735,-0.1747801721557623,-0.10768470944362733,-0.1729809678219229,-0.15349135048965176,-0.13853288485180149,-0.07798781533367308,-0.10633498235259299,-0.12165608922583583,-0.07482845152991648,-0.04442229410476968,-0.07281756624332908,-0.06757801532037265
-0.26801421660276054,-0.2107948343195597,-0.055527274211633865,-0.16909997795120676,-0.1667379372576884,-0.08258408838355649,-0.1362067140606773,-0.034849387467361874,-0.08342115795852655,-0.13116180631350968,-0.0514170953613572,-0.025784272375107716,-0.08462211305555364,-0.097345320902602,-0.035262144222927325,-0.09302166779225829,-0.09493452447440011,-0.06142216262504882,-0.031790211760596467,-0.052096507518219703,-0.05387430304739291
-0.26598396808967095,-0.21008795073971578,-0.055439187572042546,-0.168549989281472,-0.1646466272283266,-0.08117702969865227,-0.13587745011271743,-0.03434716441484408,-0.08338871588636655,-0.13060816935969688,-0.0514126927111678,-0.02575389042309967,-0.08415869804835578,-0.09723304539062935,-0.029458809438657342,-0.08420316045674,-0.09407254035006354,-0.05756812606890041,-0.030621923314100158,-0.05102223367951193,-0.05192568404252004
-0.0004105115443504387,-0.001383140386423023,-7.75844929262892e-5,-0.0009858572575562649,-0.0001518600212146079,-0.0001471512632835414,-0.0007217895905109662,-0.000742597054165879,-5.5425092654259616e-5,-5.446289575409725e-5,-4.677907013414589e-5,-2.7214944435476165e-5,-0.00025950014806116795,-0.00015253663215116908,-0.006359859345898274,-0.0005618128515155898,-0.00014086818031518793,-0.0008492935342174061,-0.0006006064699149512,-0.004877947353788897,-0.0008458258744905045
-0.0003503644779710348,-0.0012835045280747,-5.150539319315894e-5,-0.0009465046619907199,-7.106403541176754e-5,-9.07204692744801e-5,-0.00037952982253157397,-0.0004689772084724222,-2.0239476743554635e-5,-2.033286847123952e-6,-3.3017306755568815e-5,-1.958387583129392e-5,-4.673883721075426e-6,-8.115490553204385e-7,-0.0036379462314053766,-0.0005125578417181385,-0.00010538301629094913,-0.00021066394465818464,-0.00042097653715805777,-0.00389572070122638,-0.00031165995605681357
0.0003503644772102649,0.0012835045280747094,5.150539319315481e-5,0.0009465046619907331,7.106403541176889e-5,9.072046927450246e-5,0.0003795298225315753,0.0004689772084724395,2.0239476743563495e-5,2.0332868471142337e-6,3.3017306755582814e-5,1.9583875831300414e-5,4.673883721078598e-6,8.115490553014758e-7,0.0036379462314053614,0.0005125578417181392,0.0001053830162909514,0.0002106639446581075,0.0004209765371580605,0.003895720701226396,0.0003116599560568184
0.0004105115436764412,0.0013831403864230456,7.758449292629135e-5,0.000985857257556308,0.00015186002121457182,0.00014715126328352455,0.0007217895905110038,0.0007425970541658773,5.54250926542309e-5,5.4462895754160355e-5,4.677907013415243e-5,2.7214944435482674e-5,0.000259500148061146,0.0001525366321512129,0.006359859345898268,0.0005618128515155672,0.00014086818031518658,0.0008492935342173977,0.0006006064699149574,0.0048779473537889214,0.0008458258744905231
