x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
-0.31302014338934053,-0.29563771100932157,-0.2856851228710455,-0.28795336274465383,-0.2836174430374647,-0.2786439460664045,-0.28346911686833487,-0.2755834339470591,-0.30654173410616264,-0.2912217161963079,-0.29228901142414193,-0.2853694545713758,-0.24956891148116978,-0.2264761708774201,-0.2477976003184317,-0.26978145699676004,-0.2662203719070969,-0.24539382884812497,-0.22748608066591056,-0.21122148059642532,-0.19483647730844939,-0.16363793168046056,-0.18616632778555653,-0.16049547099854664,-0.15271273872589253,-0.144880221749371,-0.13185886218471343,-0.12747581380820874,-0.11698881922096965,-0.1174035140292945,-0.1065989048882708,-0.10505495118390243,-0.11049528716726845,-0.09897516424206765,-0.11519755957698517,-0.09921703102611437,-0.09191912348460773,-0.09291865594580132,-0.09277001758066834,-0.0955365301810708,-0.10037470019221582
-0.3110094454702448,-0.29501329036228574,-0.28529472626831176,-0.28685744384990536,-0.2833077925477174,-0.27822476791739575,-0.2827483336782203,-0.27505808030307655,-0.30566914994243743,-0.2912085771646501,-0.2920715626087697,-0.2844631547407047,-0.24867028251190856,-0.22644502346463327,-0.24773790207448282,-0.26943525990767314,-0.2650009090466051,-0.2445036868033681,-0.22581583451836754,-0.2109871294096653,-0.19209467116094928,-0.16245426798496987,-0.185640465165182,-0.15809125270741375,-0.1505635830564898,-0.14309199616086898,-0.1298403215515944,-0.1256355554390225,-0.11595963487072682,-0.11673286639023625,-0.10593296171026766,-0.10356871265357176,-0.10860254554868529,-0.09852357192633751,-0.11427126761945684,-0.09890800331766353,-0.09093004028255461,-0.0919755254095348,-0.09128750757846586,-0.08920644698256545,-0.09864922261779492
-0.3022630271809081,-0.2769716003932782,-0.2842810961033495,-0.28506967729228716,-0.28171330642820763,-0.26601034912356253,-0.26667165551810074,-0.258885132443154,-0.3010490818871583,-0.2872599848951168,-0.2857989156754101,-0.27430010811518474,-0.22892786192605816,-0.20356596430529558,-0.23482981080849322,-0.24907724646417131,-0.24776888505102282,-0.23612146539278156,-0.21899940089905454,-0.20805184678887767,-0.1865059436485514,-0.16018887364812315,-0.1445522473583106,-0.15052541466409597,-0.14558948183363726,-0.12814216200635392,-0.12411389194693315,-0.11367176788384863,-0.11024261502400308,-0.10166868752706647,-0.10409620435603831,-0.07306413910641602,-0.088526872126995,-0.09330566632767726,-0.07368850232821081,-0.08891044592040026,-0.07464104741840247,-0.07132276277270282,-0.0793405172398655,-0.0668935316823547,-0.07410594387017512
-0.30057118026940194,-0.27585725802972433,-0.28411738652716534,-0.2838001836508431,-0.28141468469203595,-0.2658780831568946,-0.26573005208456807,-0.2585945792401362,-0.3005472877871889,-0.2870275421713622,-0.2855168039329183,-0.27396130033433863,-0.22795875514694533,-0.20349915562678608,-0.2347913357725068,-0.24894451056206157,-0.2468633050159514,-0.2345062212225286,-0.21679549955917746,-0.20802186056550034,-0.18392112272315694,-0.1584082806276235,-0.14268127498661629,-0.14866717694770543,-0.14318068831687938,-0.12567248990644397,-0.12241016187599275,-0.11068032122973467,-0.10873233167273576,-0.10139977235071809,-0.10337858633979868,-0.07255435884873615,-0.08346414008438244,-0.0929231127205574,-0.0694242302804398,-0.08804639225222763,-0.06582396124374595,-0.0646178204488252,-0.05745633705740443,-0.042754929121798194,-0.07336762236332924
-2.1938054279234628e-7,-2.239490159218659e-6,-2.516806758429896e-6,-1.0226015980701718e-6,-3.4967021611493213e-6,-5.453744058947051e-6,-2.4936808094055197e-6,-6.463049837951203e-7,-4.2194714986398544e-7,-1.3393203161553819e-6,-1.2538754205522582e-6,-1.245195181578135e-6,-2.634945291216374e-6,-7.085284362840362e-6,-2.631148394575418e-7,-4.1581231572685427e-7,-2.5356330980189116e-6,-6.7016353632669534e-6,-1.1675459561006848e-5,-3.6736770326759244e-5,-7.095539284286124e-5,-0.00019455777677969006,-0.0009264735833447663,-0.0005761990979923133,-0.000855541544207348,-0.0010154962059922615,-0.002547976555393614,-0.0029893423921546263,-0.005073322822822013,-0.006153061681563581,-0.00740408253772089,-0.009881406114357122,-0.01006813729802903,-0.01120116527909827,-0.013546745903866467,-0.01707463696680494,-0.021334038619103157,-0.03244360216805333,-0.032531858800205045,-0.03864451755184253,-0.054676576201089386
-2.1219640406210704e-7,-2.1437458018609496e-6,-2.3717974514671633e-6,-1.020964806630691e-6,-2.971348622851978e-6,-5.194879537753745e-6,-2.213878693789993e-6,-5.121648744372289e-7,-3.956675500393211e-7,-1.2868420203947814e-6,-1.183616831331982e-6,-1.0927433817627331e-6,-2.4561252601423454e-6,-7.016515768127264e-6,-2.1231138628065934e-7,-2.3705121213081468e-7,-1.5924415493189514e-6,-4.551763406311358e-6,-1.1295812108306073e-5,-2.7704479724657498e-5,-4.984650860384852e-5,-0.00015273410223156254,-0.000810446633152758,-0.00048462281984757593,-0.0007154828647578564,-0.0009694057726600184,-0.002066883818321262,-0.0026339917109829223,-0.004828330583180229,-0.005284606972649226,-0.007376927884916901,-0.00909628171340514,-0.009931572535112648,-0.010826249749882602,-0.011881342788562966,-0.016437315982074447,-0.020550581931945047,-0.03213116788551883,-0.031504678469788314,-0.03635578594062643,-0.05143099123446651
-3.534399046881814e-8,-4.848682847295094e-7,-1.0020372875434412e-6,-2.2193870331582232e-7,-1.555851718040955e-6,-2.254769906242504e-6,-3.5771182320249195e-7,-7.023259778224001e-8,-6.634667659640456e-8,-6.925287525670316e-7,-5.373939672612726e-7,-7.974552153754375e-7,-3.0551151687883143e-9,-4.392863308302914e-9,-5.027110032875354e-8,-1.0518945296999958e-7,-9.305030956964218e-7,-1.919539009372892e-6,-5.99016481513018e-6,-9.03643406324086e-6,-1.3511335040999747e-5,-2.2313087573406488e-5,-1.2068206274148057e-5,-0.00017717565507513347,-0.0005492568095948291,-0.0007712661541104037,-0.0019794995177824528,-0.002095207858666556,-0.0029889137637156694,-0.0035217192085487295,-0.004015525229451558,-0.003166375628889426,-0.006492517422956286,-0.007600617541431972,-0.007814551380889819,-0.01398344918386603,-0.013401983510145344,-0.008339787743031025,-0.0251683501163568,-0.03023485552482005,-0.037625664541629654
-3.190196345352255e-8,-4.847881264465959e-7,-9.531444312018294e-7,-3.688601729063034e-8,-1.1813720419355252e-6,-2.201212141591123e-6,-2.005684028170298e-7,-3.190870968470682e-8,-1.9117228802381557e-8,-6.76372875477715e-7,-4.076608914585506e-7,-7.828437504996584e-7,-2.65339356089434e-9,-1.7838736445120742e-9,-3.8699769253576146e-8,-6.386370986763411e-8,-5.731483882761521e-7,-1.1320129716584354e-6,-4.581121803710233e-6,-7.115918036712872e-6,-9.45198021050423e-6,-1.6680615994233354e-5,-1.0993122282081487e-5,-0.00015326945327193172,-0.0004284024131431206,-0.0007573953003436235,-0.0016156629513778176,-0.001906593567151838,-0.002881533599696355,-0.003051710179072312,-0.0036882023899089244,-0.0029464780871420334,-0.00572200318962665,-0.007519662822499546,-0.007802627476621011,-0.013636386529151515,-0.009129000348046775,-0.005568585205344327,-0.01568696681548365,-0.01550049168037311,-0.03437209839125657
3.189213534517716e-8,4.84788126427023e-7,9.531444312368219e-7,3.688601727737925e-8,1.1813720419354189e-6,2.201212141539142e-6,2.00568402830601e-7,3.190870969327649e-8,1.9117228774268918e-8,6.763728754565015e-7,4.076608914653903e-7,7.828437504776386e-7,2.653393539996651e-9,1.783873648341913e-9,3.8699769310351997e-8,6.386370986905731e-8,5.731483882617927e-7,1.1320129716619946e-6,4.581121803726836e-6,7.115918036698082e-6,9.451980210498532e-6,1.668061599423632e-5,1.0993122282064748e-5,0.00015326945327195007,0.0004284024131431247,0.0007573953003436309,0.0016156629513778204,0.0019065935671518553,0.0028815335996963294,0.003051710179072332,0.003688202389908932,0.0029464780871420295,0.005722003189626648,0.007519662822499557,0.007802627476621008,0.013636386529151513,0.009129000348046801,0.005568585205344306,0.015686966815483632,0.015500491680373086,0.03437209839125659
3.5333434954410105e-8,4.848682847417443e-7,1.0020372874906978e-6,2.2193870335886292e-7,1.5558517180491728e-6,2.2547699062694317e-6,3.577118232235469e-7,7.023259774905536e-8,6.634667662733826e-8,6.925287525879984e-7,5.373939672590609e-7,7.974552154260866e-7,3.0551151525747744e-9,4.392863279305469e-9,5.0271100338372245e-8,1.0518945297513515e-7,9.305030957359861e-7,1.919539009365439e-6,5.990164815137716e-6,9.036434063230124e-6,1.3511335040992125e-5,2.231308757339e-5,1.2068206274108461e-5,0.00017717565507511347,0.0005492568095948491,0.0007712661541103867,0.0019794995177824727,0.002095207858666568,0.0029889137637156642,0.003521719208548729,0.004015525229451556,0.003166375628889434,0.006492517422956274,0.007600617541431961,0.007814551380889823,0.013983449183866008,0.013401983510145333,0.008339787743031032,0.02516835011635678,0.030234855524819998,0.03762566454162951
2.1220399638828808e-7,2.143745801829929e-6,2.371797451461418e-6,1.0209648066359014e-6,2.9713486228584664e-6,5.194879537739556e-6,2.213878693804235e-6,5.121648744498752e-7,3.9566755002842156e-7,1.2868420203456323e-6,1.1836168313278561e-6,1.092743381769394e-6,2.456125260067566e-6,7.016515768024786e-6,2.1231138627381155e-7,2.3705121217363164e-7,1.5924415492825018e-6,4.551763406257364e-6,1.1295812108314173e-5,2.7704479724642966e-5,4.9846508603883344e-5,0.00015273410223163003,0.0008104466331525097,0.00048462281984754807,0.0007154828647578541,0.0009694057726600148,0.00206688381832126,0.0026339917109829405,0.004828330583180241,0.005284606972649197,0.007376927884916925,0.009096281713405157,0.009931572535112636,0.010826249749882624,0.011881342788562992,0.016437315982074478,0.020550581931945117,0.032131167885518945,0.0315046784697884,0.03635578594062661,0.05143099123446666
2.1938767010571514e-7,2.2394901592485503e-6,2.516806758457584e-6,1.0226015980296064e-6,3.4967021611594667e-6,5.453744058971593e-6,2.493680809415688e-6,6.4630498377814e-7,4.2194714989062955e-7,1.3393203161771424e-6,1.2538754205889064e-6,1.245195181571314e-6,2.6349452911205574e-6,7.085284362784154e-6,2.631148394836132e-7,4.158123157118598e-7,2.5356330979938547e-6,6.701635363271962e-6,1.1675459560962133e-5,3.673677032673654e-5,7.095539284281305e-5,0.00019455777677968516,0.0009264735833445692,0.0005761990979922348,0.0008555415442073765,0.001015496205992252,0.0025479765553935983,0.0029893423921546125,0.0050733228228220005,0.006153061681563557,0.007404082537720863,0.009881406114357122,0.010068137298029004,0.011201165279098263,0.013546745903866458,0.017074636966804925,0.021334038619103195,0.03244360216805329,0.03253185880020505,0.03864451755184259,0.054676576201089414
0.30057118030818586,0.2758572580297256,0.2841173865271652,0.2838001836508429,0.2814146846920361,0.26587808315689443,0.26573005208456857,0.25859457924013496,0.3005472877871897,0.28702754217136334,0.2855168039329176,0.27396130033433813,0.2279587551469478,0.20349915562678395,0.23479133577250672,0.24894451056206224,0.24686330501594883,0.23450622122252887,0.21679549955917943,0.2080218605655007,0.18392112272315642,0.15840828062762363,0.14268127498661665,0.14866717694770493,0.14318068831687908,0.12567248990644447,0.12241016187599318,0.11068032122973419,0.10873233167273551,0.10139977235071813,0.10337858633979893,0.07255435884873603,0.08346414008438248,0.09292311272055782,0.06942423028044019,0.08804639225222793,0.06582396124374597,0.06461782044882558,0.057456337057404244,0.04275492912179814,0.07336762236332915
0.3022630271564017,0.2769716003932791,0.28428109610335,0.28506967729228594,0.281713306428208,0.2660103491235626,0.2666716555181016,0.25888513244315353,0.3010490818871599,0.2872599848951166,0.2857989156754093,0.2743001081151847,0.22892786192605527,0.2035659643052975,0.23482981080849277,0.24907724646417082,0.24776888505102201,0.23612146539278125,0.2189994008990546,0.20805184678887795,0.18650594364855175,0.160188873648123,0.14455224735831138,0.15052541466409625,0.145589481833637,0.12814216200635353,0.124113891946934,0.11367176788384825,0.11024261502400343,0.10166868752706631,0.1040962043560384,0.07306413910641593,0.0885268721269955,0.09330566632767721,0.07368850232821082,0.08891044592040023,0.07464104741840243,0.07132276277270286,0.07934051723986583,0.06689353168235404,0.07410594387017475
0.31100944552852855,0.29501329036228535,0.28529472626831176,0.28685744384990397,0.2833077925477164,0.2782247679173956,0.2827483336782206,0.27505808030307743,0.30566914994243577,0.2912085771646504,0.2920715626087693,0.28446315474070416,0.2486702825119092,0.22644502346463763,0.24773790207448287,0.26943525990767303,0.26500090904660545,0.24450368680336815,0.22581583451836873,0.21098712940966494,0.19209467116094933,0.16245426798497045,0.18564046516518215,0.15809125270741323,0.15056358305649042,0.14309199616086812,0.12984032155159425,0.1256355554390222,0.11595963487072715,0.11673286639023614,0.10593296171026753,0.10356871265357176,0.10860254554868545,0.0985235719263379,0.11427126761945668,0.09890800331766353,0.090930040282555,0.09197552540953495,0.09128750757846554,0.08920644698256551,0.09864922261779498
0.31302014343579737,0.2956377110093216,0.2856851228710452,0.28795336274465155,0.28361744303746483,0.27864394606640425,0.2834691168683347,0.27558343394705875,0.3065417341061634,0.29122171619630777,0.29228901142414215,0.2853694545713741,0.24956891148116894,0.22647617087743785,0.2477976003184315,0.2697814569967605,0.26622037190709597,0.2453938288481256,0.22748608066591097,0.21122148059642543,0.19483647730844952,0.16363793168046092,0.18616632778555683,0.1604954709985462,0.15271273872589278,0.14488022174937115,0.13185886218471313,0.1274758138082087,0.11698881922096914,0.11740351402929505,0.10659890488827094,0.10505495118390261,0.11049528716726878,0.09897516424206826,0.11519755957698546,0.09921703102611418,0.0919191234846073,0.09291865594580163,0.0927700175806684,0.09553653018107057,0.10037470019221595
