x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
-0.6744498126227303,-0.6603913448766603,-0.6161019250469788,-0.43109158548329535,-0.20890090726040222,-0.13754497816419295,-0.3241820997274992,-0.4917979655603081,-0.41304819912986496,-0.3354361823699313,-0.2631291155176846,-0.19742005206449367,-0.13972680091711298,-0.09325119534372464,-0.0665983228499086,-0.07214844405922156,-0.10176619528919156,-0.12432407988848819,-0.14695291642032465,-0.16970641066565315,-0.19135455247631744
-0.6744498126208583,-0.6593577851843986,-0.615075209374809,-0.4310911990387595,-0.20890090170681405,-0.13754497091594373,-0.324182090508915,-0.491775044457117,-0.41304815075914814,-0.33543618013096876,-0.26312911514514825,-0.1974200519687761,-0.1397268005479884,-0.09325119518094603,-0.06659832283069482,-0.07214844373068224,-0.10176618762889583,-0.12432407861388041,-0.14695291540319672,-0.16970641030469225,-0.19135453951686474
-0.674440183578796,-0.6586817239509564,-0.5865025559826091,-0.42965374666242434,-0.2037576074737771,-0.1335173540717966,-0.32206331108909003,-0.4593647289130505,-0.3808113055833678,-0.3055171518944868,-0.23584449313820463,-0.17276124214408956,-0.1176262566989992,-0.07438788475581047,-0.054943428679304095,-0.07120725880715847,-0.09881661967639147,-0.12157127333203703,-0.14343260176928257,-0.16529239580994234,-0.1872210543761759
-0.6744401835775682,-0.6566234774033174,-0.5863027969589666,-0.4296535491199864,-0.20375759608083885,-0.13351735397710537,-0.3220632658632578,-0.45935738925356867,-0.3808112773304495,-0.30551715033940463,-0.23584449291655543,-0.17276124205057966,-0.11762625518097904,-0.07438788424479169,-0.05494342865519814,-0.0712072585512071,-0.09881661745923094,-0.12157127301735397,-0.14343260031574126,-0.16529239190534206,-0.1872210540227012
-0.6569055224739843,-0.654611024620125,-0.5857395936279236,-0.42783989713530496,-0.19533910304464797,-0.10381581985663418,-0.3112335323220042,-0.4296411704244398,-0.35253101489560207,-0.27966623704360355,-0.21244163450309655,-0.15158341549937207,-0.09837512544044764,-0.057705342025720086,-0.04623905236698746,-0.06991652101852451,-0.09636575878047082,-0.1200070036493979,-0.1421828214730359,-0.16440347085288565,-0.18701273478059494
-0.6569055224729714,-0.6544142362864764,-0.5846869883267721,-0.42783984934345665,-0.19533908361461186,-0.10381581579230993,-0.311233529022859,-0.42963855969851594,-0.3525309988509323,-0.2796662360322429,-0.21244163428545954,-0.15158341544254691,-0.0983751236933046,-0.057705341730590096,-0.04623905231836424,-0.06991652086166057,-0.09636575463535989,-0.12000700041776316,-0.14218281974239816,-0.16440346936797554,-0.18701272698232554
-0.6569043157646518,-0.6542702463548448,-0.574575721143709,-0.42782582740321945,-0.19398779813399236,-0.10187698646771925,-0.3103126948169739,-0.4046322744486232,-0.3293241739468302,-0.2586469090850972,-0.19345295891988237,-0.13425848470294896,-0.0821510795658881,-0.042941384702675146,-0.0402335556516699,-0.06951448032925422,-0.0947303439003441,-0.11671476349668862,-0.1390018770546369,-0.16146208691065575,-0.18394205458939683
-0.6569043157644616,-0.6538497440348939,-0.5740262423045409,-0.4278257044803439,-0.19398779808164482,-0.10187698273813231,-0.31031267853407535,-0.4046313064852931,-0.32932416557959726,-0.2586469084927567,-0.19345295882856636,-0.13425848467719978,-0.08215107839100522,-0.04294138463682108,-0.040233555599226936,-0.06951448027205505,-0.09473033753934523,-0.11671476335749865,-0.1390018768483265,-0.16146208619374547,-0.18394205245205797
-0.6390357326984162,-0.6333504679544261,-0.5229097957423248,-0.39357484342964527,-0.18669547025405392,-0.07398718145368265,-0.30315687299227256,-0.3857686418205696,-0.3120691112613362,-0.24309354369420696,-0.17937971989329546,-0.12124272949493384,-0.06936775538409648,-0.02979483852781945,-0.036491062411852675,-0.06841989070545665,-0.09362070790310438,-0.11665191020203346,-0.13883130329811802,-0.16118510797072355,-0.18391074463739168
-0.6390357326974011,-0.6333494039133564,-0.522881696954158,-0.3935746134561764,-0.18669546931724498,-0.07398718024648042,-0.30315687275902997,-0.38576831463059336,-0.3120691077057237,-0.24309354342380354,-0.17937971977399172,-0.12124272946365597,-0.06936775487503752,-0.029794838432584354,-0.03649106237256429,-0.06841989060080962,-0.09362070759162341,-0.11665191013425255,-0.13883130263314306,-0.16118510725922683,-0.18391074459537748
